id,songName,songImage,songLink,created_at,updated_at
87,طلوا الحبايب (بدون إيقاع) - جنى مقداد,https://i.ytimg.com/vi/rT-FAkI2C8g/maxresdefault.jpg,https://www.youtube.com/watch?v=rT-FAkI2C8g,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
88,صيّاد السمك - طيور بيبي,https://i.ytimg.com/vi/5hf2uLQF61c/maxresdefault.jpg,https://www.youtube.com/watch?v=5hf2uLQF61c,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
89,"صور - محمد بشار""بدون إيقاع""  طيور الجنة",https://i.ytimg.com/vi/67Vl25c9Pz8/maxresdefault.jpg,https://www.youtube.com/watch?v=67Vl25c9Pz8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
90,"صدى صوتك ""بدون إيقاع""  طيور الجنة",https://i.ytimg.com/vi/v15mgw93oE0/maxresdefault.jpg,https://www.youtube.com/watch?v=v15mgw93oE0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
91,صحة صحة (بدون إيقاع) - براء العويد  طيور الجنة,https://i.ytimg.com/vi/gnENU9rjHjQ/maxresdefault.jpg,https://www.youtube.com/watch?v=gnENU9rjHjQ,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
92,شوفوا عصومي (بدون إيقاع) - المعتصم بالله مقداد,https://i.ytimg.com/vi/ait2t8xw2Lg/maxresdefault.jpg,https://www.youtube.com/watch?v=ait2t8xw2Lg,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
93,شموسة,https://i.ytimg.com/vi/89iqs3CKFbs/maxresdefault.jpg,https://www.youtube.com/watch?v=89iqs3CKFbs,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
94,سيارتنا الأمورة (بدون إيقاع) - المقاديد  طيور الجنة,https://i.ytimg.com/vi/M8xZ4pZIHoE/maxresdefault.jpg,https://www.youtube.com/watch?v=M8xZ4pZIHoE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
95,سوسة كف عروسة,https://i.ytimg.com/vi/_6X2Nq-9Uo8/maxresdefault.jpg,https://www.youtube.com/watch?v=_6X2Nq-9Uo8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
96,سنجوبة,https://i.ytimg.com/vi/5R-7_4mETC0/maxresdefault.jpg,https://www.youtube.com/watch?v=5R-7_4mETC0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
97,سمِّ الله,https://i.ytimg.com/vi/TXsLHiNEVAc/maxresdefault.jpg,https://www.youtube.com/watch?v=TXsLHiNEVAc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
98,رح خبر هالضيعة (بدون إيقاع) - مؤمن الجناني,https://i.ytimg.com/vi/xXwDIX6zqhE/maxresdefault.jpg,https://www.youtube.com/watch?v=xXwDIX6zqhE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
99,ذهب الليل طلع الفجر والعصفور صوصو شاف القطة قالها بسبس قالتلو نونو,https://i.ytimg.com/vi/v9BCbgMpl7Q/maxresdefault.jpg,https://www.youtube.com/watch?v=v9BCbgMpl7Q,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
100,ذهب الليل طلع الفجر والعصفور صوصو الجديدة,https://i.ytimg.com/vi/JXdYErPfEUw/maxresdefault.jpg,https://www.youtube.com/watch?v=JXdYErPfEUw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
101,ذهب الليل طلع الفجر والعصفور صوصو  اغاني اطفال,https://i.ytimg.com/vi/QWd8nDabcPo/maxresdefault.jpg,https://www.youtube.com/watch?v=QWd8nDabcPo,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
102,ذهب الليل طلع الفجر والعصفور صو صو شاف القطة قالها بسبس قالتلو نو نو - هالصيصان شو حلوين - الفواكه,https://i.ytimg.com/vi/t05FW-PKoOY/maxresdefault.jpg,https://www.youtube.com/watch?v=t05FW-PKoOY,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
103,ذهب الليل طلع الفجر والعصفور صو صو - اغاني اطفال,https://i.ytimg.com/vi/ft1lQeYJqUM/maxresdefault.jpg,https://www.youtube.com/watch?v=ft1lQeYJqUM,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
104,ذهب الليل طلع الفجر الجديدة,https://i.ytimg.com/vi/I8DMX0LvlRw/maxresdefault.jpg,https://www.youtube.com/watch?v=I8DMX0LvlRw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
105,ذهب الليل طلع الفجر  كتاكيت بيبي 2018,https://i.ytimg.com/vi/fRSqk4nlZds/maxresdefault.jpg,https://www.youtube.com/watch?v=fRSqk4nlZds,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
106,ذهب الليل طلع الفجر - كليب الأطفال  Luna TV - قناة لونا,https://i.ytimg.com/vi/uSBOPAFw2yk/maxresdefault.jpg,https://www.youtube.com/watch?v=uSBOPAFw2yk,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
107,ذهب الليل طلع الفجر - انشودة ذهب الليل طلع الفجر,https://i.ytimg.com/vi/V_t0vktuCDk/maxresdefault.jpg,https://www.youtube.com/watch?v=V_t0vktuCDk,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
108,ذهب الليل طلع الفجر,https://i.ytimg.com/vi/AMfqJ9wmRxc/maxresdefault.jpg,https://www.youtube.com/watch?v=AMfqJ9wmRxc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
109,ديمة الأولى (بدون إيقاع) - ديمة بشار  طيور الجنة,https://i.ytimg.com/vi/XyjL5zFpMdw/maxresdefault.jpg,https://www.youtube.com/watch?v=XyjL5zFpMdw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
110,ديكي,https://i.ytimg.com/vi/SZzUA9FNEZU/maxresdefault.jpg,https://www.youtube.com/watch?v=SZzUA9FNEZU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
111,دنيا روزي  حلقات كاملة  براعم  أسطورة الباندا الحمراء  Stories for children in Arabic,https://i.ytimg.com/vi/PFSFbehli60/maxresdefault.jpg,https://www.youtube.com/watch?v=PFSFbehli60,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
112,دق دق الباب - في منزل انثى السنجاب  ثعلوب المكار   Dany Tv,https://i.ytimg.com/vi/HIBZV-zrpVI/sddefault.jpg,https://www.youtube.com/watch?v=HIBZV-zrpVI,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
113,دق دق الباب - في منزل انثى السنجاب  ثعلوب المكار  - DanyTv,https://i.ytimg.com/vi/laNSFP0ODwo/sddefault.jpg,https://www.youtube.com/watch?v=laNSFP0ODwo,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
114,دق دق الباب - في منزل انثى السنجاب  ثعلوب المكار,https://i.ytimg.com/vi/FtBaEdOYMss/sddefault.jpg,https://www.youtube.com/watch?v=FtBaEdOYMss,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
115,دق الباب الحروف 3  - أغاني أطفال,https://i.ytimg.com/vi/4EKfbB3Q794/maxresdefault.jpg,https://www.youtube.com/watch?v=4EKfbB3Q794,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
116,دق الباب الحروف 2 - أغاني أطفال,https://i.ytimg.com/vi/sEq-K2s9IZU/maxresdefault.jpg,https://www.youtube.com/watch?v=sEq-K2s9IZU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
117,دق الباب الحروف 1 - أغاني أطفال,https://i.ytimg.com/vi/7iRTXkvDr5s/maxresdefault.jpg,https://www.youtube.com/watch?v=7iRTXkvDr5s,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
118,دجاجتي الكبيرة,https://i.ytimg.com/vi/GAqTAV_97Mw/maxresdefault.jpg,https://www.youtube.com/watch?v=GAqTAV_97Mw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
119,دبدوبة التخينة  كتاكيت بيبي,https://i.ytimg.com/vi/hFxnZSLi07g/maxresdefault.jpg,https://www.youtube.com/watch?v=hFxnZSLi07g,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
120,"دادا ""بدون إيقاع"" - جنى مقداد  قناة بيبي الفضائية",https://i.ytimg.com/vi/doQrmYT6z5o/maxresdefault.jpg,https://www.youtube.com/watch?v=doQrmYT6z5o,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
121,دا بيتنا كلنا  مسؤلية الأطفال  في التنظيف,https://i.ytimg.com/vi/0uWuagPKObo/maxresdefault.jpg,https://www.youtube.com/watch?v=0uWuagPKObo,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
122,حميدو العاق (بدون إيقاع) - طيور بيبي,https://i.ytimg.com/vi/wc_S-mlE9qE/maxresdefault.jpg,https://www.youtube.com/watch?v=wc_S-mlE9qE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
123,حميدو العاق - طيور بيبي,https://i.ytimg.com/vi/MdCRzS-1pX0/maxresdefault.jpg,https://www.youtube.com/watch?v=MdCRzS-1pX0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
124,حميدو العاق,https://i.ytimg.com/vi/TMK6vZSn1no/maxresdefault.jpg,https://www.youtube.com/watch?v=TMK6vZSn1no,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
125,حميدو,https://i.ytimg.com/vi/rHqdEe5w2IE/maxresdefault.jpg,https://www.youtube.com/watch?v=rHqdEe5w2IE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
126,حلوين ويا محلاهم (بدون إيقاع) - جنى مقداد,https://i.ytimg.com/vi/X-91l-u5o68/maxresdefault.jpg,https://www.youtube.com/watch?v=X-91l-u5o68,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
127,حلم كبير  أغنية المهن للاطفال,https://i.ytimg.com/vi/Zx6Nf_I3jyU/maxresdefault.jpg,https://www.youtube.com/watch?v=Zx6Nf_I3jyU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
128,حلا الترك و مشاعل بنيتي الحبوبة  Hala Alturk & Mashael - Bnayty ElHabooba,https://i.ytimg.com/vi/qn3ITODjLiw/maxresdefault.jpg,https://www.youtube.com/watch?v=qn3ITODjLiw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
129,حلا الترك - بابا نزل معاشه   Hala Al Turk - Baba Nezel Ma'asheh,https://i.ytimg.com/vi/TnV5H5MD_74/maxresdefault.jpg,https://www.youtube.com/watch?v=TnV5H5MD_74,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
130,حاسيين بايه  المشاعر الشخصية للأطفال,https://i.ytimg.com/vi/8xwhhOe9uM4/maxresdefault.jpg,https://www.youtube.com/watch?v=8xwhhOe9uM4,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
131,حاجة واحدة صغيرة  طرق المحافظة على البيئة للأطفال,https://i.ytimg.com/vi/7WGxxXVVmvM/maxresdefault.jpg,https://www.youtube.com/watch?v=7WGxxXVVmvM,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
132,جننتوني (بدون إيقاع) - جنى مقداد  طيور الجنة,https://i.ytimg.com/vi/LFaczxSQiEs/hqdefault.jpg,https://www.youtube.com/watch?v=LFaczxSQiEs,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
133,جننتوني - جنى مقداد  طيور الجنة,https://i.ytimg.com/vi/XyMBV6vaUZo/maxresdefault.jpg,https://www.youtube.com/watch?v=XyMBV6vaUZo,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
134,جدو وتيتا (بدون إيقاع) - جنى مقداد  طيور الجنة,https://i.ytimg.com/vi/hn1Qaher8Ao/maxresdefault.jpg,https://www.youtube.com/watch?v=hn1Qaher8Ao,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
135,جدو علي عنده حمار  قناة طفولة  Geddo Ali,https://i.ytimg.com/vi/hCbzZaAJv2w/maxresdefault.jpg,https://www.youtube.com/watch?v=hCbzZaAJv2w,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
136,جدو علي عنده حمار   كتاكيت بيبي 2018,https://i.ytimg.com/vi/Z72PDNyxS4g/maxresdefault.jpg,https://www.youtube.com/watch?v=Z72PDNyxS4g,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
137,جدو على عنده حمار _ اغنية للأطفال,https://i.ytimg.com/vi/_CFRzAIowXI/hqdefault.jpg,https://www.youtube.com/watch?v=_CFRzAIowXI,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
138,ثياب المدرسة - جاد وإياد مقداد  طيور الجنة,https://i.ytimg.com/vi/YBNswKtVXQA/maxresdefault.jpg,https://www.youtube.com/watch?v=YBNswKtVXQA,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
139,توت توت  1  نسخة جديدة     أغاني أطفال - قناة طم طم,https://i.ytimg.com/vi/ojwuehF_x7c/maxresdefault.jpg,https://www.youtube.com/watch?v=ojwuehF_x7c,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
140,توت توت,https://i.ytimg.com/vi/6sZJdsEGH8c/maxresdefault.jpg,https://www.youtube.com/watch?v=6sZJdsEGH8c,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
141,تعليم أسماء الفواكه وفوائدها للأطفال على قناة لولو الحلوه,https://i.ytimg.com/vi/HvM6HbgPelc/maxresdefault.jpg,https://www.youtube.com/watch?v=HvM6HbgPelc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
142,تعليم اللغة العربية للاطفال - تعليم الاطفال النطق,https://i.ytimg.com/vi/YUuFMd4-a80/maxresdefault.jpg,https://www.youtube.com/watch?v=YUuFMd4-a80,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
143,تعليم الصلاة للأطفال مع سارة How to pray ( for children),https://i.ytimg.com/vi/2PQGtbwm5s0/maxresdefault.jpg,https://www.youtube.com/watch?v=2PQGtbwm5s0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
144,تعليم الحواس الخمسة باللغة العربية . The Five Senses in Arabic,https://i.ytimg.com/vi/Z6EePOupLXg/maxresdefault.jpg,https://www.youtube.com/watch?v=Z6EePOupLXg,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
145,تعليم الأرقام مع حيوانات المزرعة  من واحد لعشرة,https://i.ytimg.com/vi/glc4PxLMRiw/maxresdefault.jpg,https://www.youtube.com/watch?v=glc4PxLMRiw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
146,تعليم الاطفال l تعلم أسماء الحيوانات والطيور مع أصواتها   animal train  &  birds  learn animals,https://i.ytimg.com/vi/SdbK_nIaIfA/maxresdefault.jpg,https://www.youtube.com/watch?v=SdbK_nIaIfA,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
147,تعلم الفواكه للاطفال  Learn Fruits in Arabic  تعلم الفواكه  تعليم,https://i.ytimg.com/vi/9sH_mFOEuRE/hqdefault.jpg,https://www.youtube.com/watch?v=9sH_mFOEuRE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
148,تعالوا نتعرف علي الأنشطة اللي بيعملوها هنا و هادى فى المدرسة,https://i.ytimg.com/vi/IMb55L6ZF2Q/maxresdefault.jpg,https://www.youtube.com/watch?v=IMb55L6ZF2Q,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
149,تحت وفوق  تعليم الاتجاهات للاطفال و الكلمات وعكسها,https://i.ytimg.com/vi/8OnBkETT8iY/sddefault.jpg,https://www.youtube.com/watch?v=8OnBkETT8iY,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
150,بوب قطار الألوان ركوب  لون للأطفال  تعلم الألوان  Bob the Train  3D Color  Bob Train Color Ride,https://i.ytimg.com/vi/DaKWOKUmoJU/maxresdefault.jpg,https://www.youtube.com/watch?v=DaKWOKUmoJU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
151,بنحييه (بدون إيقاع)  طيور الجنة,https://i.ytimg.com/vi/80Go8DGeqI0/maxresdefault.jpg,https://www.youtube.com/watch?v=80Go8DGeqI0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
152,بنحب نساعد بعضنا  مساعدة الآخرين للأطفال (2022),https://i.ytimg.com/vi/k1E1fOiR4yg/maxresdefault.jpg,https://www.youtube.com/watch?v=k1E1fOiR4yg,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
153,بنحب الخضار  تعليم الخضروات باللهجة المصرية,https://i.ytimg.com/vi/9mlU-bsIG6k/maxresdefault.jpg,https://www.youtube.com/watch?v=9mlU-bsIG6k,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
154,بطة,https://i.ytimg.com/vi/-cZ_t5RjgQY/maxresdefault.jpg,https://www.youtube.com/watch?v=-cZ_t5RjgQY,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
155,بحب مدرستي  اغاني اطفال العودة للمدرسة,https://i.ytimg.com/vi/dER9sRakEFc/maxresdefault.jpg,https://www.youtube.com/watch?v=dER9sRakEFc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
156,ببرونة (بدون إيقاع) - جنى مقداد  طيور الجنة,https://i.ytimg.com/vi/3T9bAUtxi8w/maxresdefault.jpg,https://www.youtube.com/watch?v=3T9bAUtxi8w,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
157,بابا وماما  اغاني للام والاب معا,https://i.ytimg.com/vi/eCRANTAakc0/maxresdefault.jpg,https://www.youtube.com/watch?v=eCRANTAakc0,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
158,أيام الأسبوع - طيور بيبي,https://i.ytimg.com/vi/p4PgArjCZnA/maxresdefault.jpg,https://www.youtube.com/watch?v=p4PgArjCZnA,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
159,أيّام الأسبوع,https://i.ytimg.com/vi/5IODFxf0CWo/maxresdefault.jpg,https://www.youtube.com/watch?v=5IODFxf0CWo,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
160,أهلا يا هالعيد,https://i.ytimg.com/vi/tF2LN0iUNaE/maxresdefault.jpg,https://www.youtube.com/watch?v=tF2LN0iUNaE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
161,أنشودة في الملعب  -  قناة طم طم للأطفال,https://i.ytimg.com/vi/tc1AA44x7Z8/maxresdefault.jpg,https://www.youtube.com/watch?v=tc1AA44x7Z8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
162,أنشودة خمس بيضات جميلات -  أغاني أطفال,https://i.ytimg.com/vi/pEKVfyzZ0mw/maxresdefault.jpg,https://www.youtube.com/watch?v=pEKVfyzZ0mw,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
163,أنشودة حفلة الحروف العربية   قناة طم طم للأطفال,https://i.ytimg.com/vi/8NWmA0tvL9M/maxresdefault.jpg,https://www.youtube.com/watch?v=8NWmA0tvL9M,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
164,أنشودة حركات الحروف العربية 2 -  قناة طم طم للأطفال,https://i.ytimg.com/vi/W7Nzkb0YYGQ/maxresdefault.jpg,https://www.youtube.com/watch?v=W7Nzkb0YYGQ,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
165,أنشودة حركات الحروف العربية 1 -  قناة طم طم للأطفال,https://i.ytimg.com/vi/07J5iNy835c/maxresdefault.jpg,https://www.youtube.com/watch?v=07J5iNy835c,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
166,أنشودة أصوات الحيوانات للأطقال -  قناة طم طم,https://i.ytimg.com/vi/jlV-ZTPWKpg/maxresdefault.jpg,https://www.youtube.com/watch?v=jlV-ZTPWKpg,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
167,أنشودة الفواكه عربي - انجليزي - Fruit song in Arabic and English,https://i.ytimg.com/vi/gSIbLDrsAqE/maxresdefault.jpg,https://www.youtube.com/watch?v=gSIbLDrsAqE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
168,أنشودة الخضروات عربي - انجليزي - vegetables song in Arabic and English,https://i.ytimg.com/vi/ofvzkGBNu2Y/maxresdefault.jpg,https://www.youtube.com/watch?v=ofvzkGBNu2Y,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
169,أنشودة الخضروات - vegetables song in arabic,https://i.ytimg.com/vi/Pf1Y0JtfMPU/maxresdefault.jpg,https://www.youtube.com/watch?v=Pf1Y0JtfMPU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
170,أنشودة الحيوانات الأليفة  للأطفال عربي - انجليزي    قناة طم طم,https://i.ytimg.com/vi/SWHPN_7aQm4/maxresdefault.jpg,https://www.youtube.com/watch?v=SWHPN_7aQm4,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
171,أنشودة الحروف نسخة 2 - ألف أرنب يجري يلعب - Arabic Alphabet song,https://i.ytimg.com/vi/2Au1BxQLPVE/maxresdefault.jpg,https://www.youtube.com/watch?v=2Au1BxQLPVE,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
172,أنشودة الحروف الهجائية العربية للأطفال 11  مع صور الحيوانات المتحركة  arabic alphabet song,https://i.ytimg.com/vi/9P3CEfStCr8/maxresdefault.jpg,https://www.youtube.com/watch?v=9P3CEfStCr8,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
173,أنشودة الحروف العربية للأطفال - قناة طم طم,https://i.ytimg.com/vi/hgwFHyOcwys/maxresdefault.jpg,https://www.youtube.com/watch?v=hgwFHyOcwys,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
174,أنشودة الحروف (بدون إيقاع) - طيور بيبي,https://i.ytimg.com/vi/AElUZfDGqjk/maxresdefault.jpg,https://www.youtube.com/watch?v=AElUZfDGqjk,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
175,أنشودة الحروف - طيور بيبي,https://i.ytimg.com/vi/nIQ0aF9WPuc/maxresdefault.jpg,https://www.youtube.com/watch?v=nIQ0aF9WPuc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
176,أنشودة الاعداد,https://i.ytimg.com/vi/F6IU1TCiRzU/maxresdefault.jpg,https://www.youtube.com/watch?v=F6IU1TCiRzU,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
177,أنشودة  حيوانات الغابة عربي - انجليزي  أناشيد وأغاني أطفال باللغة العربية,https://i.ytimg.com/vi/Q7XPL7EISdc/maxresdefault.jpg,https://www.youtube.com/watch?v=Q7XPL7EISdc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
178,"أناني ""بدون إيقاع"" - عصومي ووليد  طيور الجنة",https://i.ytimg.com/vi/hYnohWO3AKs/maxresdefault.jpg,https://www.youtube.com/watch?v=hYnohWO3AKs,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
179,أنا الفرخة واحنا الكتاكيت + يا أصحابي وصحباتي  كتاكيت بيبي 2018,https://i.ytimg.com/vi/4iRzXGu6tFA/maxresdefault.jpg,https://www.youtube.com/watch?v=4iRzXGu6tFA,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
180,أنا Small (بدون إيقاع) - طيور بيبي,https://i.ytimg.com/vi/xnnSL-rvOrk/maxresdefault.jpg,https://www.youtube.com/watch?v=xnnSL-rvOrk,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
181,أمي تكرم عينها (بدون إيقاع) - زينب المكحل  طيور الجنة,https://i.ytimg.com/vi/bptj_Ncz6SY/maxresdefault.jpg,https://www.youtube.com/watch?v=bptj_Ncz6SY,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
182,أم جميل والشهر الفضيل,https://i.ytimg.com/vi/cFjhQK0DVQc/maxresdefault.jpg,https://www.youtube.com/watch?v=cFjhQK0DVQc,2024-10-04 10:02:44.779+00,2024-10-04 10:02:44.779+00
